Country,Year,SavingsRate,RealGDP,LaborForce,HumanCapital,PhysicalCapital
Italy,2003,0.249497324,1639325.5,23.94218636,2.740653515,6486806.5
Italy,2004,0.259154528,1667696.625,24.05618286,2.754133224,6628659
Italy,2005,0.266042799,1683227.375,24.23161697,2.767679453,6769561.5
Italy,2006,0.280029684,1720240.25,24.78155708,2.779500246,6919311.5
Italy,2007,0.287028044,1749193,25.1190033,2.791371346,7068875.5
Italy,2008,0.277521342,1728968.25,25.15873909,2.803293467,7193622.5
Italy,2009,0.252430081,1633971.75,24.73916245,2.815266371,7264153.5
Italy,2010,0.248362675,1663569.5,24.5675087,2.827290297,7338571.5
Jamaica,1980,0.127652034,7132.986816,0.668284476,2.103060722,21958.70898
Jamaica,1981,0.159986213,7315.513672,0.699978113,2.1264956,21862.37109
Jamaica,1982,0.170980528,7405.217285,0.700186849,2.150191545,21873.20313
Jamaica,1983,0.168031082,7574.483887,0.719920337,2.174151659,21887.51172
Jamaica,1984,0.154874787,7509.741211,0.764372468,2.198378563,21816.82422
Jamaica,1985,0.17404592,7161.067871,0.774429023,2.222875595,21755.08203
Jamaica,1986,0.130207837,7281.58252,0.818516672,2.245732546,21609.44727
Jamaica,1987,0.150216803,7843.796875,0.847151816,2.268824339,21654.56055
Jamaica,1988,0.168438673,8070.10791,0.876188874,2.292153597,21852.37891
Jamaica,1989,0.195974946,8621.99707,0.886664391,2.315722942,22219.79297
Jamaica,1990,0.176982552,9092.59668,0.902784646,2.339534521,22598.22656
Jamaica,1991,0.16406323,9172.077148,0.911251724,2.38817215,22880.55078
Jamaica,1992,0.2041547,10119.63867,0.913118839,2.437820911,23507.73242
Jamaica,1993,0.216257229,10318.72949,0.91017729,2.488502026,24134.31055
Jamaica,1994,0.19942984,10410.77051,0.92384243,2.540236473,24694.60938
Jamaica,1995,0.192441031,10517.92578,0.959983468,2.582196474,25167.97461
Jamaica,1996,0.187534317,10550.92188,0.953069448,2.615352392,25648.58203
Jamaica,1997,0.191401571,10447.07031,0.94750303,2.648933887,26082.86523
Jamaica,1998,0.163302258,10318.94336,0.943916023,2.682946682,26309.90625
Jamaica,1999,0.153968066,10420.97266,0.925274432,2.717396259,26475.23438
Jamaica,2000,0.173165902,10493.02246,0.923087358,2.752287865,26777.74805
Jamaica,2001,0.201602891,10627.4209,0.929025054,2.7699821,27253.55273
Jamaica,2002,0.221112296,10699.14355,1.01049006,2.787789822,27808.93359
Jamaica,2003,0.198791683,11091.4082,1.039349794,2.805712223,28353.46289
Jamaica,2004,0.204537585,11238.22754,1.039526463,2.823749781,28927.59766
Jamaica,2005,0.20899716,11338.6748,1.069401026,2.84190321,29519.45508
Jamaica,2006,0.21344094,11664.37891,1.103173375,2.850268364,30236.14648
Jamaica,2007,0.210649356,11831.58984,1.138980746,2.858658314,30804.83789
Jamaica,2008,0.204770535,11737.8457,1.13236165,2.867072821,31176.41797
Jamaica,2009,0.14675869,11376.05273,1.087665319,2.875512123,31290.87695
Jamaica,2010,0.136667922,11212.50488,1.053757548,2.883976221,31308.9668
Japan,1980,0.372287899,2143368.25,58.12043381,2.787846804,6314730
Japan,1981,0.359533429,2232893.25,58.60159683,2.807054043,6732828
Japan,1982,0.341915667,2308289.25,59.1233902,2.826393366,7135263
Japan,1983,0.313110322,2378940,60.0345459,2.845865965,7505173.5
Japan,1984,0.310930938,2485133.5,60.24261856,2.865472794,7884163.5
Japan,1985,0.315791667,2642525.75,60.54560471,2.885214567,8303063.5
Japan,1986,0.313766837,2717337.75,60.76983261,2.893698454,8738239
Japan,1987,0.324371874,2828950.5,60.94827652,2.902207136,9207389
Japan,1988,0.346996248,3031127,61.60126114,2.910740852,9768206
Japan,1989,0.354908496,3193903,62.46253586,2.919299841,10373981
Japan,1990,0.350546151,3371880,63.50090027,2.927883863,11023436
Japan,1991,0.350951225,3483972.75,64.80875397,2.951764584,11670621
Japan,1992,0.350461811,3512507.5,65.57357788,2.975840092,12254441
Japan,1993,0.34452346,3518516.25,65.88601685,3.000111818,12773782
Japan,1994,0.330940813,3548901.25,66.03408051,3.024581671,13253322
Japan,1995,0.333032787,3617833.25,66.18225861,3.04925108,13719674
Japan,1996,0.335803121,3712260.5,66.47997284,3.064105749,14209529
Japan,1997,0.327433825,3771494.5,66.92733002,3.07903266,14667343
Japan,1998,0.303628713,3695946,66.098526,3.094032288,15015408
Japan,1999,0.287147164,3688578.5,65.15371704,3.10910511,15337931
Japan,2000,0.287949741,3771848,64.71180725,3.124251127,15655163
Japan,2001,0.283545792,3785255.5,64.14198303,3.138850927,15932193
Japan,2002,0.263377875,3796215.5,63.08485794,3.153518915,16140478
Japan,2003,0.260287911,3860186,62.85749054,3.168255568,16340842
Japan,2004,0.258758903,3951314.75,62.98069763,3.183061123,16533424
Japan,2005,0.250933826,4002789.5,63.25616837,3.197935581,16724380
Japan,2006,0.251884043,4070553,63.56330109,3.211959362,16912186
Japan,2007,0.252190888,4159787,63.79981232,3.226044655,17094986
Japan,2008,0.249005347,4116457.25,63.58735275,3.240191698,17234784
Japan,2009,0.217484817,3888941.5,62.60581207,3.254400969,17272108
Japan,2010,0.211727008,4061420.5,62.0325737,3.268672228,17309272
Jordan,1980,0.355922908,10741.33398,0.442921519,1.811671853,36484.69922
Jordan,1981,0.445365906,12586.50586,0.458076864,1.850834012,42546.71484
Jordan,1982,0.363303304,13470.78516,0.480540395,1.890842676,47427.26563
Jordan,1983,0.298455209,13171.95996,0.511435688,1.931716204,51014.65625
Jordan,1984,0.268714637,13737.21289,0.53760159,1.97347331,54666.42188
Jordan,1985,0.194207475,13365.20605,0.562364161,2.01613307,56753.97656
Jordan,1986,0.188182831,14100.83496,0.581308365,2.053233147,58977.02734
Jordan,1987,0.199566305,14428.62891,0.598584771,2.091016293,61905.14063
Jordan,1988,0.189385906,14639.40723,0.623109519,2.129494429,65342.03125
Jordan,1989,0.172689274,13068.66699,0.667130411,2.168680906,68837.40625
Jordan,1990,0.224273399,13032.83789,0.688952923,2.208588362,71942.16406
Jordan,1991,0.186311439,13242.47363,0.764340997,2.246948719,74082.39844
Jordan,1992,0.272832155,15143.29492,0.824052691,2.285975456,78042.42969
Jordan,1993,0.295975536,15821.75098,0.922822952,2.325679779,83143.1875
Jordan,1994,0.255008489,16610.74219,1.016220689,2.366074085,88327.94531
Jordan,1995,0.245131701,17638.33594,1.089436293,2.407169819,93120.30469
Jordan,1996,0.221099615,18005.76953,1.141959429,2.439668417,97721.85156
Jordan,1997,0.192066595,18602.40625,1.178666592,2.472605944,101625.2031
Jordan,1998,0.173994854,19162.72852,1.204246163,2.505987883,104475.9922
Jordan,1999,0.183607399,19812.27344,1.215134621,2.539820671,108082.7344
Jordan,2000,0.206764147,20653.4375,1.241998315,2.569485426,111107.375
Jordan,2001,0.211299822,21741.85547,1.27549088,2.592414856,113804.9531
Jordan,2002,0.209074169,22999.35352,1.303814173,2.615549088,116549.6953
Jordan,2003,0.230363473,23956.52539,1.328941584,2.63888979,119754.2734
Jordan,2004,0.31800884,26008.93164,1.359633923,2.662438631,124576.0703
Jordan,2005,0.389271289,28127.77148,1.414453268,2.686197758,131756.2188
Jordan,2006,0.349919021,30404.14063,1.375568986,2.703214645,138109.7031
Jordan,2007,0.31444937,32890.01953,1.393213868,2.720339298,144413.1563
Jordan,2008,0.301424414,35264.82422,1.415802002,2.737572432,151504.625
Jordan,2009,0.190264866,37200.26563,1.479633212,2.754914761,154154.125
Jordan,2010,0.206619591,38060.09375,1.501829982,2.772367001,157908
Kenya,1980,0.165347621,24628.58984,6.082293987,1.661106586,44743.19141
Kenya,1981,0.1445591,25555.83789,6.305292606,1.695303917,46575.53906
Kenya,1982,0.100474834,26498.16211,6.550609589,1.72499764,47522.66016
Kenya,1983,0.07514789,26860.01563,6.810570717,1.751697302,48012.66797
Kenya,1984,0.067193262,27334.94531,7.076061249,1.778810263,48477.9375
Kenya,1985,0.081002042,28503.42773,7.356345654,1.806342959,49074.62891
Kenya,1986,0.065586582,30546.38867,7.651619434,1.831261396,50006.00391
Kenya,1987,0.078788236,32355.65039,7.962553501,1.856523633,51068.80078
Kenya,1988,0.082986869,34360.91797,8.292780876,1.882134438,52350.53906
Kenya,1989,0.086631604,35974.17578,8.65806675,1.908098459,53564.95313
Kenya,1990,0.077136725,37489.43359,9.028434753,1.934420705,54828.28906
Kenya,1991,0.070127852,38017.13672,9.330182076,1.950821757,55875.41406
Kenya,1992,0.069666781,37715.58984,9.610556602,1.967362046,56724.55078
Kenya,1993,0.070117153,37851.28516,9.92468071,1.984042525,57421.94141
Kenya,1994,0.069431074,38846.38281,10.29485512,2.000864506,58520.60547
Kenya,1995,0.084008232,40557.64063,10.62184429,2.017828941,60090.92188
Kenya,1996,0.087190971,42238.75,10.94365597,2.03164053,61566.71094
Kenya,1997,0.091293029,42352.92969,11.24718666,2.045546532,62989.64063
Kenya,1998,0.106631875,43774.15234,11.52674103,2.059547663,64747.875
Kenya,1999,0.095867306,44695.44922,11.82189178,2.073644876,66375.17969
Kenya,2000,0.108759053,44917.87109,12.1118288,2.087838411,68335.92188
Kenya,2001,0.117394648,46924.42188,12.38449383,2.103581905,70933.75781
Kenya,2002,0.09744136,47192.72266,12.64163971,2.11944437,73023.50781
Kenya,2003,0.107352346,48563.79297,12.88936996,2.135426283,74648.74219
Kenya,2004,0.108602092,51042.30078,13.13576603,2.151528835,76747.8125
Kenya,2005,0.112397484,54060.07422,13.37801933,2.167752504,80517.09375
Kenya,2006,0.125632957,57479.82813,13.74188805,2.180971861,85528.85156
Kenya,2007,0.136165798,61499.41797,14.12234783,2.194271564,91442.96094
Kenya,2008,0.14145048,62438.66406,14.5018158,2.20765233,98023.51563
Kenya,2009,0.14819032,64146.45703,14.89467144,2.221114874,104514.3594
Kenya,2010,0.141467735,67844.03125,15.33522892,2.234659433,111577.6094
Kuwait,1980,0.164444521,95224.84375,0.427953303,1.815739989,75086.82813
Kuwait,1981,0.207314149,77203.79688,0.474026203,1.849756241,80376.03125
Kuwait,1982,0.287261277,68133.04688,0.51639992,1.884409785,86673.10156
Kuwait,1983,0.288817614,73541.76563,0.54728651,1.919712424,94555.64063
Kuwait,1984,0.251241118,77396.53906,0.585972607,1.955676556,101308.9453
Kuwait,1985,0.240744546,74095.89063,0.620499492,1.992314339,107311.5469
Kuwait,1986,0.308825225,80444.21094,0.66786325,2.005847692,111419.625
Kuwait,1987,0.24589631,86997.32031,0.72031343,2.019473076,115024.3672
Kuwait,1988,0.216648415,78251.8125,0.765329242,2.033190966,116724.6406
Kuwait,1989,0.158400223,98513.44531,0.781750381,2.047002077,117679.1094
Kuwait,1990,0.198961616,72674.46094,0.765794337,2.060906887,119906.6641
Kuwait,1991,0.819819033,42872.26953,0.785433829,2.0703547,126863.875
Kuwait,1992,0.273520827,64603.53516,0.780077696,2.079845428,133503.2969
Kuwait,1993,0.236112341,86412.53906,0.761740208,2.089380026,139830.0938
Kuwait,1994,0.224116787,93870.10938,0.747323692,2.098958015,144932.375
Kuwait,1995,0.201699868,95161.03906,0.751366377,2.108580112,150804.375
Kuwait,1996,0.226133153,92589.11719,0.727423966,2.104646444,159008.1094
Kuwait,1997,0.206444904,94903.28125,0.751888871,2.100719929,166440.875
Kuwait,1998,0.271389395,98374.51563,0.807630062,2.096800804,176103.6563
Kuwait,1999,0.219222292,96616.21094,0.8770172,2.092889071,184247.5625
Kuwait,2000,0.147435576,101142.4375,0.941338718,2.088984728,191086.1094
Kuwait,2001,0.208588451,101360.9844,0.98600316,2.092087507,199740.4063
Kuwait,2002,0.247396454,104420.6016,1.027573466,2.095195055,211846.4375
Kuwait,2003,0.233260453,122507.3516,1.068927526,2.098307133,227748.5781
Kuwait,2004,0.246073559,135051.8125,1.112837195,2.101423979,244855.2813
Kuwait,2005,0.211621076,149379.5938,1.16290319,2.104545355,267772.6563
Kuwait,2006,0.206638947,161452,1.205766797,2.11619997,300540.0938
Kuwait,2007,0.2609694,171872.2031,1.256671071,2.127918959,342168.9063
Kuwait,2008,0.242298454,179075.4375,1.313848257,2.139703035,387715.5938
Kuwait,2009,0.234706536,165062.3594,1.38482821,2.1515522,421189.125
Kuwait,2010,0.240090862,178148.8125,1.453989267,2.16346693,461416.8438
Lao People's Democratic Republic,1980,0.126983464,2706.989746,1.616698027,1.454836369,8517.463867
Lao People's Democratic Republic,1981,0.125193685,3122.02002,1.632125139,1.470400333,8633.807617
Lao People's Democratic Republic,1982,0.132744148,3343.176025,1.664316297,1.486130834,8801.017578
Lao People's Democratic Republic,1983,0.142205372,3499.804932,1.707898021,1.502029657,9038.601563
Lao People's Democratic Republic,1984,0.112185106,3750.647217,1.753881812,1.518098474,9137.227539
Lao People's Democratic Republic,1985,0.118169494,3940.803711,1.802082181,1.534339309,9313.628906
Lao People's Democratic Republic,1986,0.114764027,4133.317383,1.85217762,1.550118327,9498.292969
Lao People's Democratic Republic,1987,0.161695212,4074.384766,1.911649227,1.566059589,9895.345703
Lao People's Democratic Republic,1988,0.183733493,3992.481445,1.975775599,1.582164884,10482.6377
Lao People's Democratic Republic,1989,0.245145634,4559.040039,2.024469852,1.59843576,11488.7334
Lao People's Democratic Republic,1990,0.22755371,4864.704102,2.078690052,1.614874005,12428.76074
Lao People's Democratic Republic,1991,0.226741239,5073.719238,2.13826251,1.629470587,13357.72852
Lao People's Democratic Republic,1992,0.23398605,5355.811035,2.187992334,1.644199252,14276.29688
Lao People's Democratic Republic,1993,0.236443877,5672.476563,2.242839575,1.659060955,15233.03613
Lao People's Democratic Republic,1994,0.231939167,6135.294922,2.294548512,1.674057007,16322.77832
Lao People's Democratic Republic,1995,0.222320408,6566.683105,2.192862749,1.6891886,17422.13867
Lao People's Democratic Republic,1996,0.226321816,7021.644043,2.412250996,1.70501101,18740.48438
Lao People's Democratic Republic,1997,0.211867645,7504.177734,2.463472843,1.718061924,19976.67773
Lao People's Democratic Republic,1998,0.196805343,7801.914063,2.515534639,1.730177641,21038.35352
Lao People's Democratic Republic,1999,0.228574216,8371.951172,2.569776535,1.742378831,22598.30859
Lao People's Democratic Republic,2000,0.178412661,8857.422852,2.627202511,1.75466609,23475.85938
Lao People's Democratic Republic,2001,0.185101047,9366.849609,2.687920809,1.769289255,24501.62891
Lao People's Democratic Republic,2002,0.234490499,9921.249023,2.74824214,1.784034252,26234.58789
Lao People's Democratic Republic,2003,0.241278216,10537.33887,2.804596901,1.798902154,27961.63281
Lao People's Democratic Republic,2004,0.270065874,11277.19531,2.864015341,1.813894033,30356.95898
Lao People's Democratic Republic,2005,0.283159316,12040.28418,2.740477085,1.829010725,33104.13672
Lao People's Democratic Republic,2006,0.324407011,13081.11328,3.042286634,1.847275734,36510.58203
Lao People's Democratic Republic,2007,0.382012844,14107,3.122441769,1.865723133,41587.76953
Lao People's Democratic Republic,2008,0.36264047,15205.1875,3.203169346,1.884354711,46423.12891
Lao People's Democratic Republic,2009,0.369915783,16345.87305,3.282264471,1.903172374,51767.38281
Lao People's Democratic Republic,2010,0.328795731,17674.96289,3.36252594,1.92217803,56363.83594
Lesotho,1980,0.319048673,1627.310547,0.550908864,1.748092771,2759.629883
Lesotho,1981,0.308657885,1643.186646,0.566620111,1.755503774,3042.345459
Lesotho,1982,0.331234217,1702.155396,0.582136929,1.762946367,3396.705322
Lesotho,1983,0.200507402,1730.561401,0.599335492,1.770420432,3557.556641
Lesotho,1984,0.247279584,1810.379028,0.612823606,1.777926207,3767.686279
Lesotho,1985,0.300238222,1872.019165,0.626156867,1.78546381,4070.9729
Lesotho,1986,0.238072395,1967.432617,0.63923645,1.794504046,4280.99707
Lesotho,1987,0.223742574,1973.074707,0.651435614,1.803590059,4502.683594
Lesotho,1988,0.246940598,2151.594238,0.661391318,1.812722087,4820.327148
Lesotho,1989,0.234858349,2276.410156,0.671409667,1.821900368,5180.825684
Lesotho,1990,0.249969319,2416.423584,0.681961536,1.831125021,5607.281738
Lesotho,1991,0.298592508,2477.410156,0.697014034,1.845320702,6191.491699
Lesotho,1992,0.379162401,2661.798828,0.710684419,1.859626532,6860.905762
Lesotho,1993,0.286427528,2753.03125,0.725080669,1.874043107,7401.293945
Lesotho,1994,0.291004419,2893.731445,0.741524816,1.888571501,7970.660645
Lesotho,1995,0.27742961,2952.299072,0.759224892,1.903212547,8592.574219
Lesotho,1996,0.260115117,3125.809326,0.778433025,1.919352412,9243.509766
Lesotho,1997,0.24716112,3238.410156,0.799982607,1.935629249,9913.900391
Lesotho,1998,0.224977016,3306.362793,0.820816457,1.95204401,10502.57617
Lesotho,1999,0.209270731,3404.72583,0.84183991,1.968598008,11001.50195
Lesotho,2000,0.204846427,3579.702637,0.848394275,1.985292315,11468.37012
Lesotho,2001,0.176276341,3731.095703,0.851128042,2.007759809,11876.90137
Lesotho,2002,0.144598812,3750.958984,0.851609945,2.030481815,12178.51758
Lesotho,2003,0.134824872,3926.922363,0.850673616,2.053460598,12451.49512
Lesotho,2004,0.13168627,4016.989746,0.850688696,2.076699734,12656.08887
Lesotho,2005,0.110087723,4125.556152,0.849994898,2.100201607,12769.29395
Lesotho,2006,0.100756422,4303.262207,0.852478564,2.12563777,12914.93164
Lesotho,2007,0.129221052,4506.955566,0.855402112,2.151381731,13114.06738
Lesotho,2008,0.162973553,4750.111328,0.859896362,2.177437544,13522.27148
Lesotho,2009,0.152791828,4886.08252,0.876411617,2.203809023,13905.42773
Lesotho,2010,0.153327838,5160.128418,0.894461572,2.230499744,14346.61621
Liberia,1980,0.243568763,2918.948242,0.631667376,1.331573725,5552.405762
Liberia,1981,0.207981363,2805.425781,0.653315485,1.347874761,5554.577637
Liberia,1982,0.244843498,2854.653076,0.678116322,1.364375234,5586.46875
Liberia,1983,0.197035775,2756.464355,0.701512456,1.381077766,5605.027344
Liberia,1984,0.182982236,2740.232666,0.719765127,1.397984743,5552.509766
Liberia,1985,0.126933545,2684.885254,0.73035717,1.415098786,5429.194336
Liberia,1986,0.109220944,2653.220215,0.732739806,1.427077413,5289.484863
Liberia,1987,0.104898863,2700.85083,0.727283418,1.439157605,5164.140625
Liberia,1988,0.083840132,2777.219727,0.717950463,1.45133996,5025.157227
Liberia,1989,0.07470236,2854.653076,0.705482304,1.463625431,4891.114746
Liberia,1990,0.089112341,1397.898926,0.693344831,1.476014972,4725.491699
Liberia,1991,0.069604911,1199.0448,0.683594346,1.480025411,4546.403809
Liberia,1992,0.090306208,778.3517456,0.67365396,1.484046698,4366.601563
Liberia,1993,0.093641356,521.6872559,0.668494523,1.488078833,4183.959961
Liberia,1994,0.088918559,408.1558228,0.674518704,1.492122054,4010.010498
Liberia,1995,0.084629469,390.743042,0.695823014,1.496176243,3851.082031
Liberia,1996,0.246717632,438.105835,0.735455751,1.513394117,3862.120605
Liberia,1997,0.216905981,903.723877,0.790996969,1.530810237,4064.737061
Liberia,1998,0.211291879,1171.810791,0.85433954,1.548426747,4349.782227
Liberia,1999,0.218562126,1440.610718,0.914020717,1.566246033,4707.929199
Liberia,2000,0.052295614,1762.528931,0.963639021,1.584270358,4498.233887
Liberia,2001,0.033904556,1813.214233,0.996519983,1.615444422,4280.232422
Liberia,2002,0.032693136,1879.868896,1.018954277,1.647231936,4084.72876
Liberia,2003,0.063469835,1297.109497,1.035864353,1.679644942,3934.066406
Liberia,2004,0.09151113,1330.834351,1.055324912,1.711823463,3838.564453
Liberia,2005,0.120098799,1401.36853,1.087733626,1.737151146,3792.685547
Liberia,2006,0.116828941,1591.073975,1.13373971,1.770776987,3815.446289
Liberia,2007,0.12485452,1727.95813,1.19244945,1.805053711,3851.992432
Liberia,2008,0.119641535,1867.051147,1.255475283,1.839993954,3883.543701
Liberia,2009,0.117788903,2011.848755,1.317799211,1.875610471,3939.441162
Liberia,2010,0.116815954,2157.932861,1.374476433,1.911916494,4003.963867
Luxembourg,1980,0.291385829,8392.320313,0.158094943,2.610286474,33996.94531
Luxembourg,1981,0.300926149,8346.083008,0.158267841,2.619839907,34840.75391
Luxembourg,1982,0.299898982,8440.501953,0.157811314,2.629428387,35655.52344
Luxembourg,1983,0.271403432,8692.794922,0.15737389,2.639051914,36065.83984
Luxembourg,1984,0.28582859,9230.613281,0.158387169,2.648710728,36436.58594
Luxembourg,1985,0.280195683,9488.304688,0.160901248,2.658404827,36796.5625
Luxembourg,1986,0.316200852,10435.61133,0.164653331,2.67244792,37799.47266
Luxembourg,1987,0.365961969,10847.91992,0.169010758,2.686564922,39154.44922
Luxembourg,1988,0.374066442,11766.00977,0.17362152,2.700756788,40739.41016
Luxembourg,1989,0.349679887,12918.85059,0.180307359,2.715023518,42422.88672
Luxembourg,1990,0.348116904,13606.125,0.187244877,2.729365587,44110.07422
Luxembourg,1991,0.358750701,14782.26367,0.194894195,2.740344286,46248.04297
Luxembourg,1992,0.331452638,15051.25,0.200091645,2.751367092,47635.95703
Luxembourg,1993,0.354646713,15683.5,0.203620896,2.762434483,49682.49609
Luxembourg,1994,0.33508274,16282.75391,0.209084257,2.773546219,51606.59375
Luxembourg,1995,0.317404389,16515.95508,0.21435228,2.784702539,53248.11328
Luxembourg,1996,0.317852348,16766.58594,0.219835877,2.798138618,55074.11328
Luxembourg,1997,0.326030821,17762.36328,0.226902366,2.811639309,57316.05078
Luxembourg,1998,0.30488047,18915.125,0.237286285,2.825205326,59751.22656
Luxembourg,1999,0.310681075,20507.29883,0.248815522,2.838836908,63178.87109
Luxembourg,2000,0.288104832,22238.84961,0.261824399,2.852534056,66306.90625
Luxembourg,2001,0.305807859,22798.62891,0.275101364,2.862218857,69653.44531
Luxembourg,2002,0.269505203,23734.48633,0.282360792,2.87193656,72739.30469
Luxembourg,2003,0.285819709,24101.89063,0.285922468,2.881687164,76489.83594
Luxembourg,2004,0.319276839,25161.96875,0.291470766,2.891470909,80145.17969
Luxembourg,2005,0.343935907,26528.2168,0.300328523,2.901288033,84508.10156
Luxembourg,2006,0.315636545,27847.24805,0.312868357,2.909926414,88422.48438
Luxembourg,2007,0.321825385,29695.92188,0.329874009,2.918590307,93422.03906
Luxembourg,2008,0.365216702,29919.74609,0.350257665,2.927280188,98473.125
Luxembourg,2009,0.287098706,28334.31641,0.35761255,2.935996056,101655.6016
Luxembourg,2010,0.310519874,29093.12891,0.366864532,2.944737673,105447.2266
Malawi,1980,0.197977215,5693.84668,2.89319396,1.366395831,28039.52539
Malawi,1981,0.129599422,5078.387207,2.960034847,1.37825799,28450.67188
Malawi,1982,0.119796097,5151.672363,2.997886896,1.390223265,28861.24609
Malawi,1983,0.10545601,5368.813477,3.051877737,1.402292252,29254.75781
Malawi,1984,0.096575089,5579.168945,3.074099064,1.414466143,29605.76172
Malawi,1985,0.085039526,5841.773926,3.149866104,1.426745653,29940.76953
Malawi,1986,0.069814742,5960.522949,3.268284798,1.435952783,29823.49219
Malawi,1987,0.082993075,5901.487793,3.3676579,1.445219398,29837.86523
Malawi,1988,0.100662604,6095.557617,3.582919598,1.454545736,30069.17383
Malawi,1989,0.106879383,6343.234375,3.768906832,1.463932276,30503.02539
Malawi,1990,0.095549554,6645.874512,3.879267693,1.473379374,30682.69336
Malawi,1991,0.142623484,7164.299316,3.915579796,1.480097055,31698.5625
Malawi,1992,0.14090012,6597.018066,3.867831469,1.486845493,32141.19531
Malawi,1993,0.132761702,7307.476563,3.841658115,1.493624687,32438.80273
Malawi,1994,0.085278414,6460.626465,3.956535578,1.500434756,32237.77344
Malawi,1995,0.097282089,7043.51416,4.068272591,1.507275939,32099.37891
Malawi,1996,0.107348137,7724.794434,4.116099834,1.52414906,31883.99219
Malawi,1997,0.109698504,8017.750977,4.185053349,1.541211128,31847.50977
Malawi,1998,0.113359869,8206.798828,4.282910347,1.558464289,31713.39063
Malawi,1999,0.130970329,8308.792969,4.432068825,1.575910449,31840.87695
Malawi,2000,0.138578162,8439.741211,4.589388371,1.593551993,31949.62305
Malawi,2001,0.159183726,8019.882324,4.736848354,1.629134655,32091.33008
Malawi,2002,0.132821381,8249.163086,4.897695541,1.665511847,31948.66016
Malawi,2003,0.154467061,7936.953613,5.063383579,1.70270133,32070.26367
Malawi,2004,0.185875863,9192.489258,5.245152473,1.732894182,32635.04883
Malawi,2005,0.25447619,9492.966797,5.440097332,1.76197958,33969.23438
Malawi,2006,0.28785333,9935.977539,5.64116621,1.776021242,36017.03906
Malawi,2007,0.275983185,10891.69922,5.789111614,1.790174723,38502.04297
Malawi,2008,0.288744628,11799.68359,6.049814224,1.804440975,41786.99609
Malawi,2009,0.328966022,12854.99902,6.258682251,1.818820953,45721.66406
Malawi,2010,0.310747594,13713.66016,6.477496624,1.833315492,49556.62891
Malaysia,1980,0.334899217,77581.3125,4.858968258,2.040607691,148576.4219
Malaysia,1981,0.374040872,82966.96875,5.090673923,2.080410004,168333.5156
Malaysia,1982,0.404734731,87923.85938,5.283691883,2.120988846,189030.2344
Malaysia,1983,0.404824167,93389.6875,5.477814674,2.162359238,210545.9063
Malaysia,1984,0.396152794,100638.5391,5.629168987,2.204536438,232001.875
Malaysia,1985,0.339077711,99556.17969,5.703718185,2.247536421,249156.2031
Malaysia,1986,0.320780247,100654.2266,5.806585312,2.259123802,260237
Malaysia,1987,0.290473044,106079.9688,6.118999958,2.270771027,269927.9688
Malaysia,1988,0.321425915,115413.3594,6.348993301,2.282478571,283049.5625
Malaysia,1989,0.336532533,126008.6328,6.607972145,2.294246197,303434.8438
Malaysia,1990,0.347122371,137361.5625,6.953814983,2.306074619,332064.9688
Malaysia,1991,0.408917129,150473.375,7.16562748,2.374484777,368545.1563
Malaysia,1992,0.401425511,163843.1094,7.379451275,2.444924355,408373.2188
Malaysia,1993,0.460037291,180055.2813,7.696210861,2.517453432,456675.4688
Malaysia,1994,0.477089763,196642.0625,7.910852432,2.581584692,513961.875
Malaysia,1995,0.502755642,215970.1719,7.955298424,2.632899046,587404.0625
Malaysia,1996,0.477298617,237573.0156,8.739454269,2.657096148,664734.6875
Malaysia,1997,0.501168132,254969.875,8.905565262,2.681515932,747423.0625
Malaysia,1998,0.313970625,236205.5938,8.922154427,2.70615983,772629.1875
Malaysia,1999,0.281960249,250702.9688,9.153068542,2.731030464,793902.25
Malaysia,2000,0.31932202,272912.4063,9.575307846,2.756129503,832188.6875
Malaysia,2001,0.300192058,274325.2188,9.648888588,2.778185129,867909.9375
Malaysia,2002,0.309396476,289114.0625,9.840785027,2.800417185,902710.25
Malaysia,2003,0.285031468,305849.4375,10.15422058,2.822827339,940634.875
Malaysia,2004,0.281764448,326596.5313,10.23922539,2.845416546,980492.8125
Malaysia,2005,0.24483712,344011.0938,10.3127327,2.868186712,1025758.563
Malaysia,2006,0.252804697,363223.5938,10.55665398,2.887385845,1075808.625
Malaysia,2007,0.251870155,386102.2813,10.82604504,2.906713724,1133625.5
Malaysia,2008,0.243788287,404757.8438,10.94528961,2.926170588,1192411.75
Malaysia,2009,0.223210543,398631.7188,11.18330097,2.945758104,1251770
Malaysia,2010,0.253073096,427149.2188,12.08273411,2.965476513,1314165
Maldives,1980,0.195242852,423.102478,0.04116537,1.804052711,366.8348999
Maldives,1981,0.214078322,472.8792419,0.042301293,1.814705491,447.6133118
Maldives,1982,0.146828383,458.6351318,0.043574445,1.825421095,523.2338867
Maldives,1983,0.21562767,533.1921997,0.045071326,1.836200118,598.454834
Maldives,1984,0.23079887,676.916687,0.046517741,1.84704268,693.0983276
Maldives,1985,0.232586831,764.8196411,0.048088402,1.857949257,798.0557251
Maldives,1986,0.227218792,836.5535278,0.049702484,1.843816996,910.0517578
Maldives,1987,0.203930482,910.725647,0.051280253,1.829792142,1029.73999
Maldives,1988,0.201208293,990.1591187,0.052926127,1.815873981,1157.990845
Maldives,1989,0.196134984,1081.783447,0.054446355,1.802061796,1297.236816
Maldives,1990,0.188710257,1257.589355,0.055949003,1.788354516,1458.541626
